state,longitude,latitude,risk,pixel_area_sqkm
Mizoram,92.86469,22.770046,0.6188729,0.009177326
Mizoram,92.865585,22.770046,0.6188729,0.009177326
Mizoram,92.868286,22.770046,0.08218363,0.009177326
Mizoram,92.86918,22.770046,0.08218363,0.009177326
Mizoram,92.87008,22.770046,0.08218363,0.009177326
Mizoram,92.87098,22.770046,0.08218363,0.009177326
Mizoram,92.87188,22.770046,0.08218363,0.009177326
Mizoram,92.87367,22.770046,0.08218363,0.009177326
Mizoram,92.876366,22.770046,0.08218363,0.009177326
Mizoram,92.877266,22.770046,0.07827361,0.009177326
Mizoram,92.87817,22.770046,0.07827361,0.009177326
Mizoram,92.87907,22.770046,0.07827361,0.009177326
Mizoram,92.87996,22.770046,0.07827361,0.009177326
Mizoram,92.88355,22.770046,0.07827361,0.009177326
Mizoram,92.88984,22.770046,0.6201525,0.009177326
Mizoram,92.89074,22.770046,0.6201525,0.009177326
Mizoram,92.89164,22.770046,0.6201525,0.009177326
