state,longitude,latitude,risk,pixel_area_sqkm
Nagaland,95.143715,26.982246,0.086223714,0.008876262
Nagaland,95.144615,26.982246,0.086223714,0.008876262
Nagaland,95.17066,26.982246,0.08381997,0.008876262
Nagaland,95.19762,26.981348,0.08381997,0.008876332
Nagaland,95.123055,26.98045,0.053276442,0.008876401
Nagaland,95.19762,26.98045,0.08381997,0.008876401
Nagaland,95.123055,26.979551,0.053276442,0.008876471
Nagaland,95.18414,26.978653,0.08267734,0.00887654
Nagaland,95.13024,26.977755,0.053276442,0.00887661
Nagaland,95.20121,26.97596,0.08381997,0.008876748
Nagaland,95.203,26.97596,0.08381997,0.008876748
Nagaland,95.11677,26.975061,0.06289177,0.008876817
Nagaland,95.203,26.975061,0.08381997,0.008876817
Nagaland,95.123055,26.974163,0.61148983,0.008876887
Nagaland,95.13024,26.974163,0.61148983,0.008876887
Nagaland,95.18414,26.973265,0.069433756,0.008876956
Nagaland,95.19133,26.973265,0.61197823,0.008876956
Nagaland,95.12755,26.972366,0.61148983,0.008877025
Nagaland,95.12844,26.972366,0.61148983,0.008877025
Nagaland,95.205696,26.972366,0.08637407,0.008877025
Nagaland,95.12485,26.971468,0.61148983,0.008877095
Nagaland,95.12755,26.971468,0.61148983,0.008877095
Nagaland,95.12844,26.971468,0.61148983,0.008877095
Nagaland,95.19133,26.971468,0.61197823,0.008877095
Nagaland,95.2066,26.971468,0.08637407,0.008877095
Nagaland,95.2075,26.971468,0.08637407,0.008877095
Nagaland,95.12485,26.97057,0.61148983,0.008877164
Nagaland,95.12575,26.97057,0.61148983,0.008877164
Nagaland,95.19133,26.97057,0.61197823,0.008877164
Nagaland,95.13563,26.969671,0.081081524,0.008877234
Nagaland,95.11048,26.967875,0.058491066,0.008877371
Nagaland,95.111374,26.966976,0.61129636,0.00887744
Nagaland,95.165276,26.966976,0.61008954,0.00887744
Nagaland,95.16707,26.966976,0.61008954,0.00887744
Nagaland,95.16797,26.966976,0.610527,0.00887744
Nagaland,95.17156,26.966976,0.610527,0.00887744
Nagaland,95.17246,26.966976,0.610527,0.00887744
Nagaland,95.10868,26.966078,0.61129636,0.00887751
Nagaland,95.16707,26.966078,0.61008954,0.00887751
Nagaland,95.16797,26.966078,0.610527,0.00887751
Nagaland,95.17156,26.966078,0.610527,0.00887751
Nagaland,95.17246,26.966078,0.610527,0.00887751
Nagaland,95.17875,26.966078,0.07804915,0.00887751
Nagaland,95.10868,26.96518,0.61129636,0.008877579
Nagaland,95.11048,26.96518,0.61129636,0.008877579
Nagaland,95.111374,26.96518,0.61129636,0.008877579
Nagaland,95.112274,26.96518,0.61129636,0.008877579
Nagaland,95.113174,26.96518,0.61129636,0.008877579
Nagaland,95.164375,26.96518,0.61008954,0.008877579
Nagaland,95.16887,26.96518,0.610527,0.008877579
Nagaland,95.17156,26.96518,0.610527,0.008877579
Nagaland,95.17246,26.96518,0.610527,0.008877579
Nagaland,95.17875,26.96518,0.07804915,0.008877579
Nagaland,95.11048,26.964281,0.61129636,0.008877648
Nagaland,95.112274,26.964281,0.61129636,0.008877648
Nagaland,95.113174,26.964281,0.61129636,0.008877648
Nagaland,95.163475,26.964281,0.61008954,0.008877648
Nagaland,95.16887,26.964281,0.610527,0.008877648
Nagaland,95.17156,26.964281,0.610527,0.008877648
Nagaland,95.17246,26.964281,0.610527,0.008877648
Nagaland,95.18324,26.964281,0.07804915,0.008877648
Nagaland,95.133835,26.963383,0.07436455,0.008877718
Nagaland,95.164375,26.963383,0.61008954,0.008877718
Nagaland,95.16887,26.963383,0.610527,0.008877718
Nagaland,95.16977,26.963383,0.610527,0.008877718
Nagaland,95.11048,26.962484,0.61129636,0.008877787
